431	0	0	0
584	0	0	0
656	0	0	0
515	0	0	0
591	0	0	0
542	0	0	0
541	0	0	0
675	0	0	0
545	0	0	0
554	0	0	0
613	0	0	0
564	0	0	0
468	0	0	0
650	0	0	0
691	0	0	0
1082	0	0	0
1351	0	0	1
1369	0	0	1
564	0	0	1
588	0	0	1
632	0	0	1
584	0	0	1
842	0	0	1
715	0	0	1
483	0	0	1
856	0	0	1
459	0	0	1
528	0	0	1
434	0	0	1
477	0	0	1
1644	0	1	0
441	0	1	0
547	0	1	0
633	0	1	0
862	0	1	0
720	0	1	0
434	0	1	0
444	0	1	0
478	0	1	0
694	0	1	0
659	0	1	0
543	0	1	0
702	0	1	0
599	0	1	0
476	0	1	0
1131	0	1	0
642	0	1	1
1396	0	1	1
620	0	1	1
802	0	1	1
753	0	1	1
679	0	1	1
831	0	1	1
711	0	1	1
633	0	1	1
1170	0	1	1
713	0	1	1
626	0	1	1
899	0	1	1
596	0	1	1
562	0	1	1
1543	1	0	0
607	1	0	0
602	1	0	0
567	1	0	0
409	1	0	0
668	1	0	0
546	1	0	0
585	1	0	0
760	1	0	0
703	1	0	0
558	1	0	0
395	1	0	0
426	1	0	0
760	1	0	0
599	1	0	0
616	1	0	1
572	1	0	1
518	1	0	1
705	1	0	1
370	1	0	1
804	1	0	1
560	1	0	1
800	1	0	1
588	1	0	1
423	1	0	1
617	1	0	1
680	1	0	1
399	1	0	1
526	1	0	1
707	1	0	1
761	1	0	1
549	1	1	0
459	1	1	0
671	1	1	0
738	1	1	0
552	1	1	0
1241	1	1	0
552	1	1	0
471	1	1	0
497	1	1	0
583	1	1	0
642	1	1	0
509	1	1	0
568	1	1	0
786	1	1	0
628	1	1	0
511	1	1	0
815	1	1	1
957	1	1	1
611	1	1	1
608	1	1	1
647	1	1	1
536	1	1	1
518	1	1	1
539	1	1	1
610	1	1	1
728	1	1	1
468	1	1	1
459	1	1	1
616	1	1	1
709	1	1	1
979	1	1	1
