476	0	0	0
453	0	0	0
482	0	0	0
437	0	0	0
529	0	0	0
462	0	0	0
540	0	0	0
410	0	0	0
530	0	0	0
489	0	0	0
450	0	0	0
463	0	0	0
570	0	0	0
588	0	0	0
695	0	0	0
536	0	0	0
987	0	0	1
579	0	0	1
802	0	0	1
422	0	0	1
640	0	0	1
586	0	0	1
763	0	0	1
426	0	0	1
551	0	0	1
504	0	0	1
546	0	0	1
496	0	0	1
476	0	0	1
668	0	0	1
578	0	0	1
623	0	0	1
752	0	1	0
496	0	1	0
615	0	1	0
486	0	1	0
510	0	1	0
616	0	1	0
529	0	1	0
614	0	1	0
420	0	1	0
460	0	1	0
609	0	1	0
501	0	1	0
495	0	1	0
520	0	1	0
654	0	1	0
514	0	1	0
665	0	1	1
609	0	1	1
615	0	1	1
590	0	1	1
613	0	1	1
600	0	1	1
653	0	1	1
761	0	1	1
648	0	1	1
571	0	1	1
557	0	1	1
604	0	1	1
521	0	1	1
813	0	1	1
514	0	1	1
571	1	0	0
635	1	0	0
603	1	0	0
520	1	0	0
471	1	0	0
509	1	0	0
456	1	0	0
557	1	0	0
521	1	0	0
582	1	0	0
482	1	0	0
556	1	0	0
655	1	0	0
576	1	0	0
530	1	0	0
692	1	0	0
799	1	0	1
741	1	0	1
657	1	0	1
661	1	0	1
580	1	0	1
614	1	0	1
654	1	0	1
650	1	0	1
685	1	0	1
612	1	0	1
675	1	0	1
531	1	0	1
555	1	0	1
707	1	0	1
554	1	1	0
451	1	1	0
536	1	1	0
439	1	1	0
448	1	1	0
547	1	1	0
482	1	1	0
484	1	1	0
513	1	1	0
481	1	1	0
554	1	1	0
405	1	1	0
695	1	1	0
423	1	1	0
400	1	1	0
614	1	1	0
554	1	1	1
416	1	1	1
704	1	1	1
508	1	1	1
631	1	1	1
498	1	1	1
564	1	1	1
596	1	1	1
642	1	1	1
460	1	1	1
596	1	1	1
417	1	1	1
442	1	1	1
364	1	1	1
545	1	1	1
