762	0	0	0
433	0	0	0
344	0	0	0
467	0	0	0
409	0	0	0
366	0	0	0
410	0	0	0
467	0	0	0
401	0	0	0
519	0	0	0
523	0	0	0
416	0	0	0
384	0	0	0
539	0	0	0
314	0	0	0
515	0	0	1
430	0	0	1
492	0	0	1
613	0	0	1
763	0	0	1
601	0	0	1
770	0	0	1
522	0	0	1
375	0	0	1
627	0	0	1
445	0	0	1
352	0	0	1
434	0	0	1
471	0	0	1
589	0	0	1
422	0	1	0
520	0	1	0
367	0	1	0
506	0	1	0
604	0	1	0
449	0	1	0
540	0	1	0
423	0	1	0
368	0	1	0
475	0	1	0
450	0	1	0
395	0	1	0
456	0	1	0
339	0	1	0
385	0	1	0
374	0	1	0
560	0	1	1
507	0	1	1
415	0	1	1
707	0	1	1
516	0	1	1
823	0	1	1
943	0	1	1
650	0	1	1
484	0	1	1
356	0	1	1
549	0	1	1
572	0	1	1
430	0	1	1
469	0	1	1
467	0	1	1
513	0	1	1
835	1	0	0
580	1	0	0
504	1	0	0
554	1	0	0
474	1	0	0
417	1	0	0
449	1	0	0
809	1	0	0
551	1	0	0
479	1	0	0
504	1	0	0
569	1	0	0
452	1	0	0
416	1	0	0
360	1	0	0
532	1	0	0
1123	1	0	1
603	1	0	1
624	1	0	1
849	1	0	1
570	1	0	1
687	1	0	1
566	1	0	1
1084	1	0	1
1039	1	0	1
401	1	0	1
496	1	0	1
491	1	0	1
498	1	0	1
540	1	0	1
570	1	0	1
592	1	1	0
692	1	1	0
459	1	1	0
608	1	1	0
761	1	1	0
538	1	1	0
424	1	1	0
414	1	1	0
565	1	1	0
439	1	1	0
455	1	1	0
398	1	1	0
475	1	1	0
1119	1	1	0
615	1	1	0
350	1	1	0
598	1	1	1
500	1	1	1
438	1	1	1
504	1	1	1
586	1	1	1
634	1	1	1
378	1	1	1
428	1	1	1
532	1	1	1
641	1	1	1
442	1	1	1
413	1	1	1
559	1	1	1
