839	0	0	0
720	0	0	0
1006	0	0	0
785	0	0	0
784	0	0	0
883	0	0	0
841	0	0	0
522	0	0	0
447	0	0	0
474	0	0	0
555	0	0	0
497	0	0	0
571	0	0	0
541	0	0	0
579	0	0	0
584	0	0	0
1104	0	0	1
658	0	0	1
700	0	0	1
589	0	0	1
649	0	0	1
515	0	0	1
526	0	0	1
644	0	0	1
542	0	0	1
557	0	0	1
653	0	0	1
547	0	0	1
634	0	0	1
997	0	0	1
611	0	0	1
530	0	0	1
827	0	1	0
641	0	1	0
579	0	1	0
795	0	1	0
511	0	1	0
523	0	1	0
662	0	1	0
552	0	1	0
881	0	1	0
481	0	1	0
537	0	1	0
432	0	1	0
529	0	1	0
775	0	1	0
939	0	1	0
620	0	1	0
930	0	1	1
845	0	1	1
726	0	1	1
618	0	1	1
727	0	1	1
655	0	1	1
675	0	1	1
664	0	1	1
1068	0	1	1
664	0	1	1
644	0	1	1
538	0	1	1
575	0	1	1
561	0	1	1
664	0	1	1
952	0	1	1
949	1	0	0
727	1	0	0
798	1	0	0
776	1	0	0
1113	1	0	0
729	1	0	0
909	1	0	0
537	1	0	0
568	1	0	0
678	1	0	0
522	1	0	0
496	1	0	0
786	1	0	0
509	1	0	0
657	1	0	0
508	1	0	0
954	1	0	1
824	1	0	1
771	1	0	1
692	1	0	1
787	1	0	1
1034	1	0	1
799	1	0	1
731	1	0	1
575	1	0	1
682	1	0	1
601	1	0	1
619	1	0	1
754	1	0	1
1671	1	0	1
503	1	0	1
552	1	0	1
757	1	1	0
628	1	1	0
803	1	1	0
576	1	1	0
780	1	1	0
591	1	1	0
627	1	1	0
526	1	1	0
975	1	1	0
560	1	1	0
624	1	1	0
521	1	1	0
820	1	1	0
543	1	1	0
549	1	1	0
564	1	1	0
669	1	1	1
634	1	1	1
695	1	1	1
568	1	1	1
546	1	1	1
578	1	1	1
651	1	1	1
615	1	1	1
499	1	1	1
485	1	1	1
493	1	1	1
423	1	1	1
490	1	1	1
666	1	1	1
536	1	1	1
596	1	1	1
