771	0	0	0
619	0	0	0
410	0	0	0
545	0	0	0
351	0	0	0
344	0	0	0
459	0	0	0
696	0	0	0
531	0	0	0
392	0	0	0
371	0	0	0
453	0	0	0
394	0	0	0
384	0	0	0
405	0	0	0
435	0	0	0
378	0	0	1
605	0	0	1
491	0	0	1
475	0	0	1
464	0	0	1
448	0	0	1
553	0	0	1
505	0	0	1
397	0	0	1
491	0	0	1
491	0	0	1
542	0	0	1
418	0	0	1
423	0	0	1
504	0	0	1
570	0	1	0
396	0	1	0
354	0	1	0
423	0	1	0
409	0	1	0
425	0	1	0
371	0	1	0
643	0	1	0
354	0	1	0
395	0	1	0
432	0	1	0
394	0	1	0
453	0	1	0
449	0	1	0
413	0	1	0
477	0	1	0
628	0	1	1
404	0	1	1
530	0	1	1
487	0	1	1
558	0	1	1
478	0	1	1
605	0	1	1
634	0	1	1
461	0	1	1
465	0	1	1
352	0	1	1
449	0	1	1
571	0	1	1
657	1	0	0
535	1	0	0
547	1	0	0
469	1	0	0
492	1	0	0
452	1	0	0
545	1	0	0
558	1	0	0
406	1	0	0
468	1	0	0
467	1	0	0
409	1	0	0
359	1	0	0
471	1	0	0
432	1	0	0
636	1	0	1
692	1	0	1
433	1	0	1
643	1	0	1
564	1	0	1
409	1	0	1
2640	1	0	1
409	1	0	1
649	1	0	1
372	1	0	1
488	1	0	1
480	1	0	1
536	1	0	1
486	1	0	1
422	1	0	1
589	1	1	0
416	1	1	0
584	1	1	0
329	1	1	0
487	1	1	0
383	1	1	0
340	1	1	0
378	1	1	0
549	1	1	0
479	1	1	0
394	1	1	0
353	1	1	0
386	1	1	0
383	1	1	0
339	1	1	0
323	1	1	0
476	1	1	1
466	1	1	1
345	1	1	1
372	1	1	1
303	1	1	1
418	1	1	1
413	1	1	1
424	1	1	1
522	1	1	1
559	1	1	1
440	1	1	1
563	1	1	1
539	1	1	1
554	1	1	1
361	1	1	1
