415	0	0	0
1039	0	0	0
409	0	0	0
418	0	0	0
394	0	0	0
330	0	0	0
392	0	0	0
591	0	0	0
474	0	0	0
402	0	0	0
393	0	0	0
543	0	0	0
329	0	0	0
383	0	0	0
403	0	0	0
466	0	0	1
369	0	0	1
596	0	0	1
353	0	0	1
505	0	0	1
411	0	0	1
579	0	0	1
525	0	0	1
482	0	0	1
366	0	0	1
345	0	0	1
394	0	1	0
361	0	1	0
405	0	1	0
375	0	1	0
362	0	1	0
492	0	1	0
476	0	1	0
346	0	1	0
555	0	1	0
443	0	1	0
582	0	1	0
482	0	1	0
688	0	1	0
543	0	1	0
439	0	1	0
450	0	1	0
647	0	1	1
705	0	1	1
459	0	1	1
424	0	1	1
627	0	1	1
451	0	1	1
600	0	1	1
342	0	1	1
516	0	1	1
479	0	1	1
562	0	1	1
442	0	1	1
375	0	1	1
715	1	0	0
474	1	0	0
458	1	0	0
583	1	0	0
486	1	0	0
542	1	0	0
420	1	0	0
475	1	0	0
482	1	0	0
346	1	0	0
513	1	0	0
549	1	0	0
436	1	0	0
524	1	0	0
457	1	0	0
774	1	0	0
533	1	0	1
801	1	0	1
525	1	0	1
490	1	0	1
410	1	0	1
351	1	0	1
400	1	0	1
442	1	0	1
557	1	0	1
541	1	0	1
626	1	0	1
618	1	0	1
515	1	0	1
463	1	0	1
543	1	0	1
406	1	0	1
850	1	1	0
490	1	1	0
857	1	1	0
555	1	1	0
413	1	1	0
469	1	1	0
397	1	1	0
427	1	1	0
325	1	1	0
307	1	1	0
562	1	1	0
450	1	1	0
516	1	1	0
394	1	1	0
457	1	1	0
450	1	1	0
491	1	1	1
548	1	1	1
330	1	1	1
628	1	1	1
427	1	1	1
483	1	1	1
379	1	1	1
391	1	1	1
568	1	1	1
455	1	1	1
431	1	1	1
361	1	1	1
454	1	1	1
