473	0	0	0
395	0	0	0
330	0	0	0
400	0	0	0
368	0	0	0
305	0	0	0
403	0	0	0
356	0	0	0
500	0	0	0
333	0	0	0
340	0	0	0
445	0	0	0
327	0	0	0
350	0	0	0
368	0	0	1
367	0	0	1
353	0	0	1
375	0	0	1
379	0	0	1
432	0	0	1
596	0	0	1
282	0	0	1
262	0	0	1
412	0	0	1
464	0	0	1
381	0	0	1
313	0	0	1
428	0	1	0
295	0	1	0
506	0	1	0
332	0	1	0
354	0	1	0
360	0	1	0
385	0	1	0
358	0	1	0
464	0	1	0
324	0	1	0
315	0	1	0
453	0	1	0
356	0	1	0
350	0	1	0
378	0	1	0
383	0	1	0
789	0	1	1
664	0	1	1
491	0	1	1
631	0	1	1
379	0	1	1
409	0	1	1
455	0	1	1
490	0	1	1
499	0	1	1
412	0	1	1
415	0	1	1
431	0	1	1
338	0	1	1
691	1	0	0
378	1	0	0
370	1	0	0
455	1	0	0
356	1	0	0
646	1	0	0
464	1	0	0
596	1	0	0
385	1	0	0
414	1	0	0
510	1	0	0
453	1	0	0
404	1	0	0
543	1	0	0
507	1	0	1
450	1	0	1
627	1	0	1
697	1	0	1
458	1	0	1
543	1	0	1
434	1	0	1
442	1	0	1
565	1	0	1
630	1	0	1
425	1	1	0
344	1	1	0
392	1	1	0
320	1	1	0
444	1	1	0
376	1	1	0
499	1	1	0
367	1	1	0
394	1	1	0
385	1	1	0
469	1	1	0
425	1	1	0
452	1	1	0
316	1	1	0
363	1	1	0
459	1	1	1
623	1	1	1
485	1	1	1
365	1	1	1
293	1	1	1
460	1	1	1
443	1	1	1
294	1	1	1
521	1	1	1
321	1	1	1
455	1	1	1
481	1	1	1
417	1	1	1
369	1	1	1
268	1	1	1
430	1	1	1
