ID,Practice,RT,ACC,Congruency,Coherence
21,0,2048,0,1,0.3
21,0,2662.39999997616,0,1,0.3
21,0,708.699999988079,1,0,0.2
21,0,943.099999964237,1,1,0.2
21,0,1726,0,0,0.3
21,0,888.600000023842,1,0,0.6
21,0,674.700000047684,0,0,0.6
21,0,2651.80000001192,0,1,0.2
21,0,857.899999976158,1,0,0.6
21,0,570,1,0,0.3
21,0,2760.30000001192,1,1,0.2
21,0,925.099999964237,1,1,0.9
21,0,512.300000011921,1,1,0.9
21,0,553.899999976158,1,0,0.6
21,0,1086.20000004768,0,1,0.3
21,0,871.300000011921,1,0,0.9
21,0,899.5,1,0,0.3
21,0,5187.10000002384,0,1,0.3
21,0,662.299999952316,1,1,0.6
21,0,741.400000035763,1,0,0.3
21,0,575.799999952316,1,0,0.9
21,0,505.300000011921,1,0,0.9
21,0,589.5,1,0,0.2
21,0,641.799999952316,1,1,0.9
21,0,845.699999988079,1,1,0.6
21,0,639.399999976158,1,1,0.9
21,0,1304.39999997616,0,1,0.2
21,0,605.199999988079,1,1,0.3
21,0,1605.89999997616,1,0,0.3
21,0,1875.30000001192,1,1,0.3
21,0,839.5,1,0,0.3
21,0,692.699999988079,0,1,0.2
21,0,1243.09999996424,1,0,0.9
21,0,749.599999964237,1,0,0.9
21,0,569.899999976158,1,1,0.9
21,0,1025.89999997616,1,0,0.2
21,0,866.599999964237,0,0,0.2
21,0,472.400000035763,1,0,0.6
21,0,537.900000035763,1,0,0.9
21,0,625.699999988079,0,1,0.2
21,0,909.400000035763,1,1,0.6
21,0,1239,0,0,0.2
21,0,522.900000035763,1,0,0.3
21,0,2747,1,0,0.6
21,0,661.299999952316,1,1,0.6
21,0,497.099999964237,1,0,0.6
21,0,639.800000011921,1,1,0.6
21,0,747.300000011921,1,0,0.9
21,0,891.699999988079,1,1,0.3
21,0,1839.59999996424,1,1,0.2
21,0,727.900000035763,1,0,0.2
21,0,1667.59999996424,1,1,0.9
21,0,671.399999976158,1,1,0.9
21,0,588.5,1,0,0.9
21,0,559.299999952316,0,1,0.9
21,0,3725.09999996424,0,0,0.2
21,0,3585.90000003576,1,0,0.2
21,0,1475.80000001192,0,0,0.3
21,0,631.400000035763,1,1,0.6
21,0,468.300000011921,1,1,0.2
21,0,627.100000023842,1,1,0.6
21,0,450.399999976158,1,0,0.6
21,0,840.800000011921,0,1,0.6
21,0,1248.89999997616,1,1,0.3
21,0,1205.80000001192,1,1,0.2
21,0,1165.59999996424,1,1,0.2
21,0,598,1,0,0.9
21,0,1087,1,0,0.2
21,0,1510.80000001192,1,1,0.3
21,0,1878.19999998808,1,1,0.6
21,0,1099.80000001192,1,0,0.3
21,0,709.299999952316,1,1,0.2
21,0,459.799999952316,1,0,0.9
21,0,706.099999964237,0,0,0.2
21,0,845.700000047684,1,0,0.3
21,0,1406.39999997616,1,0,0.2
21,0,1021.60000002384,1,0,0.6
21,0,620.300000011921,1,1,0.9
21,0,740.599999964237,1,1,0.2
21,0,5843.60000002384,0,0,0.2
21,0,551.599999964237,1,1,0.6
21,0,908.800000011921,0,1,0.3
21,0,860.199999988079,1,0,0.3
21,0,509.600000023842,1,0,0.6
21,0,643.900000035763,1,1,0.9
21,0,735.899999976158,1,1,0.3
21,0,758,1,0,0.9
21,0,832.399999976158,1,1,0.2
21,0,799.5,1,0,0.9
21,0,1927.39999997616,0,1,0.6
21,0,729.400000035763,1,0,0.6
21,0,678.099999964237,1,0,0.6
21,0,2686.80000001192,1,0,0.3
21,0,1483.90000003576,0,1,0.3
21,0,667.600000023842,0,1,0.3
21,0,572.900000035763,1,0,0.9
21,0,2481.5,1,1,0.9
21,0,2365.10000002384,1,0,0.3
21,0,1067.10000002384,1,1,0.3
21,0,1634.19999998808,1,1,0.2
21,0,753.599999964237,1,1,0.2
21,0,603,1,0,0.3
21,0,539.5,1,1,0.9
21,0,1018.19999998808,0,0,0.2
21,0,761.300000011921,1,1,0.3
21,0,700.800000011921,1,1,0.9
21,0,1197.19999998808,1,1,0.6
21,0,540.699999988079,1,0,0.9
21,0,1601.5,1,1,0.6
21,0,857,1,0,0.6
21,0,923.699999988079,0,1,0.2
21,0,873.800000011921,1,0,0.6
21,0,575.800000011921,1,0,0.9
21,0,739.699999988079,0,1,0.6
21,0,1776.80000001192,1,0,0.2
21,0,1309.59999996424,1,0,0.2
21,0,533.899999976158,1,0,0.6
21,0,632.199999988079,1,0,0.6
21,0,556.300000011921,1,1,0.9
21,0,1396.10000002384,1,1,0.3
21,0,1042.59999996424,1,1,0.6
21,0,2605.69999998808,1,0,0.3
21,0,653.900000035763,1,1,0.6
21,0,485.800000011921,1,1,0.9
21,0,5948,1,0,0.3
21,0,507.600000023842,1,0,0.9
21,0,1206.5,1,0,0.2
21,0,592.600000023842,0,1,0.9
21,0,1297.30000001192,1,1,0.3
21,0,905.300000011921,0,0,0.3
21,0,1244.30000001192,1,1,0.2
21,0,581.400000035763,1,0,0.9
21,0,641,1,1,0.9
21,0,1026.89999997616,1,0,0.2
21,0,907.300000011921,0,1,0.3
21,0,780,1,1,0.2
21,0,698.100000023842,1,0,0.9
21,0,1359.39999997616,1,1,0.2
21,0,596.600000023842,1,0,0.3
21,0,2147.09999996424,1,0,0.3
21,0,1046.30000001192,1,1,0.3
21,0,472.399999976158,1,1,0.9
21,0,517.5,1,0,0.9
21,0,1352.20000004768,1,0,0.2
21,0,669.800000011921,1,0,0.6
21,0,505.5,1,0,0.6
21,0,528.5,1,1,0.6
21,0,1408.39999997616,0,0,0.2
21,0,1271,1,0,0.3
21,0,1368.39999997616,1,0,0.2
21,0,704.800000011921,1,1,0.2
21,0,662.699999988079,1,1,0.9
21,0,738.300000011921,1,1,0.6
21,0,2118.10000002384,1,0,0.2
21,0,1547,1,1,0.2
21,0,715.600000023842,1,0,0.9
21,0,527.899999976158,1,0,0.6
21,0,1707.10000002384,1,1,0.2
21,0,573.5,0,1,0.2
21,0,728.800000011921,1,1,0.3
21,0,1076.09999996424,1,0,0.9
21,0,474.699999988079,1,0,0.9
21,0,709.300000011921,0,0,0.3
21,0,848,0,0,0.3
21,0,509,1,0,0.9
21,0,645.699999988079,1,0,0.6
21,0,470.300000011921,1,0,0.9
21,0,535.199999988079,1,1,0.9
21,0,1288,1,0,0.6
21,0,673.199999988079,1,1,0.9
21,0,546,1,1,0.9
21,0,852.199999988079,0,0,0.2
21,0,821.800000011921,1,0,0.3
21,0,442.099999964237,1,1,0.9
21,0,678.100000023842,1,0,0.6
21,0,1065.09999996424,1,1,0.6
21,0,2524.40000003576,1,0,0.2
21,0,671.599999964237,1,1,0.6
21,0,1085.89999997616,1,0,0.6
21,0,870.799999952316,1,1,0.3
