552	0	0	0
434	0	0	0
522	0	0	0
487	0	0	0
597	0	0	0
489	0	0	0
440	0	0	0
387	0	0	0
383	0	0	0
404	0	0	0
362	0	0	0
428	0	0	0
549	0	0	0
477	0	0	0
509	0	0	0
361	0	0	0
1730	0	0	1
824	0	0	1
424	0	0	1
475	0	0	1
591	0	0	1
411	0	0	1
643	0	0	1
845	0	0	1
758	0	0	1
538	0	0	1
449	0	0	1
373	0	0	1
344	0	0	1
564	0	0	1
571	0	0	1
553	0	0	1
653	0	1	0
545	0	1	0
488	0	1	0
400	0	1	0
320	0	1	0
421	0	1	0
485	0	1	0
614	0	1	0
478	0	1	0
497	0	1	0
563	0	1	0
476	0	1	0
864	0	1	0
672	0	1	0
940	0	1	0
984	0	1	0
574	0	1	1
989	0	1	1
1165	0	1	1
754	0	1	1
1010	0	1	1
630	0	1	1
695	0	1	1
896	0	1	1
567	0	1	1
890	0	1	1
715	0	1	1
781	0	1	1
693	0	1	1
553	0	1	1
609	0	1	1
769	0	1	1
452	1	0	0
1290	1	0	0
862	1	0	0
792	1	0	0
683	1	0	0
698	1	0	0
555	1	0	0
673	1	0	0
622	1	0	0
791	1	0	0
736	1	0	0
763	1	0	0
787	1	0	0
533	1	0	0
475	1	0	0
489	1	0	0
944	1	0	1
764	1	0	1
841	1	0	1
850	1	0	1
675	1	0	1
753	1	0	1
1204	1	0	1
918	1	0	1
768	1	0	1
929	1	0	1
1258	1	0	1
802	1	0	1
544	1	0	1
446	1	0	1
977	1	0	1
849	1	1	0
562	1	1	0
559	1	1	0
368	1	1	0
523	1	1	0
531	1	1	0
993	1	1	0
626	1	1	0
448	1	1	0
594	1	1	0
479	1	1	0
730	1	1	0
780	1	1	0
663	1	1	0
474	1	1	0
497	1	1	0
1010	1	1	1
567	1	1	1
393	1	1	1
643	1	1	1
669	1	1	1
634	1	1	1
472	1	1	1
350	1	1	1
376	1	1	1
648	1	1	1
546	1	1	1
451	1	1	1
611	1	1	1
863	1	1	1
886	1	1	1
451	1	1	1
