653	0	0	0
321	0	0	0
368	0	0	0
533	0	0	0
450	0	0	0
399	0	0	0
389	0	0	0
330	0	0	0
400	0	0	0
371	0	0	0
379	0	0	0
400	0	0	0
286	0	0	0
352	0	0	0
346	0	0	0
462	0	0	0
415	0	0	1
380	0	0	1
534	0	0	1
353	0	0	1
346	0	0	1
306	0	0	1
395	0	0	1
507	0	0	1
438	0	0	1
458	0	0	1
254	0	1	0
275	0	1	0
336	0	1	0
335	0	1	0
415	0	1	0
319	0	1	0
382	0	1	0
379	0	1	0
296	0	1	0
503	0	1	0
241	0	1	0
229	0	1	0
400	0	1	0
550	0	1	0
502	0	1	1
584	0	1	1
439	0	1	1
442	0	1	1
267	0	1	1
451	0	1	1
397	0	1	1
436	0	1	1
447	0	1	1
416	0	1	1
746	1	0	0
380	1	0	0
464	1	0	0
407	1	0	0
426	1	0	0
460	1	0	0
387	1	0	0
555	1	0	0
369	1	0	0
378	1	0	0
421	1	0	0
757	1	0	0
359	1	0	0
321	1	0	0
609	1	0	1
519	1	0	1
689	1	0	1
496	1	0	1
498	1	0	1
379	1	0	1
524	1	0	1
492	1	0	1
327	1	0	1
415	1	0	1
327	1	0	1
301	1	1	0
352	1	1	0
424	1	1	0
418	1	1	0
393	1	1	0
351	1	1	0
440	1	1	0
373	1	1	0
464	1	1	0
556	1	1	0
384	1	1	0
317	1	1	0
481	1	1	0
353	1	1	0
322	1	1	1
521	1	1	1
663	1	1	1
402	1	1	1
392	1	1	1
427	1	1	1
567	1	1	1
313	1	1	1
450	1	1	1
287	1	1	1
312	1	1	1
445	1	1	1
329	1	1	1
367	1	1	1
618	1	1	1
