667	0	0	0
624	0	0	0
1153	0	0	0
764	0	0	0
944	0	0	0
740	0	0	0
500	0	0	0
571	0	0	0
576	0	0	0
600	0	0	0
792	0	0	0
563	0	0	0
500	0	0	0
486	0	0	0
538	0	0	0
776	0	0	0
1424	0	0	1
625	0	0	1
1245	0	0	1
1011	0	0	1
642	0	0	1
678	0	0	1
541	0	0	1
532	0	0	1
545	0	0	1
546	0	0	1
638	0	0	1
632	0	0	1
627	0	0	1
662	0	0	1
537	0	0	1
688	0	0	1
549	0	1	0
746	0	1	0
568	0	1	0
466	0	1	0
1168	0	1	0
695	0	1	0
635	0	1	0
550	0	1	0
504	0	1	0
658	0	1	0
543	0	1	0
564	0	1	0
628	0	1	0
516	0	1	0
544	0	1	0
415	0	1	0
728	0	1	1
852	0	1	1
743	0	1	1
796	0	1	1
640	0	1	1
787	0	1	1
804	0	1	1
784	0	1	1
667	0	1	1
766	0	1	1
622	0	1	1
749	0	1	1
650	0	1	1
693	0	1	1
767	0	1	1
692	1	0	0
715	1	0	0
963	1	0	0
562	1	0	0
485	1	0	0
1161	1	0	0
574	1	0	0
613	1	0	0
564	1	0	0
509	1	0	0
616	1	0	0
464	1	0	0
625	1	0	0
537	1	0	0
536	1	0	0
745	1	0	1
831	1	0	1
790	1	0	1
665	1	0	1
846	1	0	1
527	1	0	1
742	1	0	1
730	1	0	1
542	1	0	1
653	1	0	1
744	1	0	1
1043	1	0	1
763	1	0	1
587	1	0	1
990	1	0	1
717	1	0	1
635	1	1	0
556	1	1	0
516	1	1	0
487	1	1	0
569	1	1	0
778	1	1	0
635	1	1	0
434	1	1	0
548	1	1	0
520	1	1	0
803	1	1	0
686	1	1	0
737	1	1	0
768	1	1	0
757	1	1	0
642	1	1	0
752	1	1	1
567	1	1	1
619	1	1	1
548	1	1	1
603	1	1	1
471	1	1	1
829	1	1	1
877	1	1	1
567	1	1	1
585	1	1	1
572	1	1	1
686	1	1	1
621	1	1	1
532	1	1	1
633	1	1	1
636	1	1	1
