512	0	0	0
491	0	0	0
435	0	0	0
378	0	0	0
336	0	0	0
456	0	0	0
464	0	0	0
487	0	0	0
471	0	0	0
370	0	0	0
435	0	0	0
354	0	0	0
483	0	0	0
451	0	0	0
545	0	0	0
456	0	0	0
487	0	0	1
447	0	0	1
431	0	0	1
365	0	0	1
389	0	0	1
405	0	0	1
407	0	0	1
367	0	0	1
347	0	0	1
315	0	0	1
440	0	0	1
312	0	0	1
468	0	0	1
355	0	0	1
518	0	0	1
798	0	1	0
473	0	1	0
531	0	1	0
455	0	1	0
572	0	1	0
590	0	1	0
476	0	1	0
501	0	1	0
590	0	1	0
460	0	1	0
585	0	1	0
440	0	1	0
356	0	1	0
325	0	1	0
468	0	1	0
672	0	1	1
683	0	1	1
475	0	1	1
520	0	1	1
536	0	1	1
641	0	1	1
531	0	1	1
585	0	1	1
492	0	1	1
499	0	1	1
530	0	1	1
535	0	1	1
581	0	1	1
656	0	1	1
696	1	0	0
497	1	0	0
405	1	0	0
419	1	0	0
475	1	0	0
481	1	0	0
434	1	0	0
916	1	0	0
421	1	0	0
447	1	0	0
404	1	0	0
343	1	0	0
391	1	0	0
372	1	0	0
552	1	0	0
496	1	0	0
522	1	0	1
456	1	0	1
489	1	0	1
555	1	0	1
460	1	0	1
520	1	0	1
426	1	0	1
602	1	0	1
479	1	0	1
335	1	0	1
420	1	0	1
423	1	0	1
457	1	0	1
646	1	0	1
514	1	0	1
397	1	0	1
341	1	1	0
365	1	1	0
320	1	1	0
364	1	1	0
335	1	1	0
370	1	1	0
389	1	1	0
370	1	1	0
460	1	1	0
384	1	1	0
469	1	1	0
924	1	1	0
380	1	1	0
500	1	1	0
401	1	1	0
359	1	1	0
528	1	1	1
484	1	1	1
311	1	1	1
324	1	1	1
450	1	1	1
439	1	1	1
437	1	1	1
520	1	1	1
351	1	1	1
296	1	1	1
315	1	1	1
391	1	1	1
369	1	1	1
404	1	1	1
354	1	1	1
438	1	1	1
